Id,saleprice
1741,184912.8631
1742,178350.699
1743,177223.1158
1744,327056.2816
1745,220838.3928
1746,217558.4482
1747,224089.0367
1748,233268.4548
1749,156558.5345
1750,141360.5666
1751,256405.4388
1752,108206.3495
1753,147730.3837
1754,198305.4595
1755,180414.9873
1756,113241.7091
1757,106304.2485
1758,141499.7914
1759,151883.4804
1760,156993.6444
1761,141773.9069
1762,173952.6788
1763,172331.7903
1764,99130.86718
1765,191491.8173
1766,182157.9033
1767,224511.583
1768,143704.3484
1769,167930.9656
1770,157969.1667
1771,106362.9029
1772,138513.2648
1773,97458.52485
1774,148388.1729
1775,129374.3516
1776,136784.9149
1777,114644.2684
1778,148481.6635
1779,114792.0397
1780,174415.5079
1781,123760.4401
1782,63702.20619
1783,137551.8174
1784,112350.7927
1785,139416.0634
1786,100251.6192
1787,187073.6276
1788,65523.33579
1789,111750.6882
1790,46143.05068
1791,212100.415
1792,164707.7121
1793,138077.8019
1794,173000.2963
1795,137185.5167
1796,136825.0836
1797,142702.425
1798,104899.948
1799,101717.4832
1800,123130.6506
1801,113276.867
1802,122472.0301
1803,162773.1457
1804,148373.4712
1805,129587.0202
1806,141881.8335
1807,154507.7349
1808,132605.317
1809,114282.9727
1810,146020.957
1811,126143.7667
1812,116549.4549
1813,123741.7837
1814,102039.9997
1815,32169.88975
1816,120702.8618
1817,136716.7266
1818,201652.6911
1819,141106.6917
1820,42689.30646
1821,120659.6857
1822,156924.7022
1823,36146.71437
1824,146743.785
1825,133602.8595
1826,103016.4965
1827,85979.14907
1828,133734.7114
1829,140647.825
1830,149950.6752
1831,160814.7855
1832,78006.93531
1833,152489.0289
1834,123779.212
1835,117595.8173
1836,139640.1012
1837,80480.66203
1838,97239.35419
1839,122562.7309
1840,127140.6714
1841,128284.9159
1842,82205.60423
1843,106799.2691
1844,134374.6035
1845,120902.6176
1846,143586.1792
1847,167519.0692
1848,24166.50084
1849,123884.1994
1850,108430.2427
1851,153251.9227
1852,126200.4326
1853,130036.9388
1854,177565.843
1855,169463.7289
1856,223332.4001
1857,144668.9043
1858,151738.7846
1859,110540.1784
1860,151782.5144
1861,109196.4736
1862,278731.6752
1863,276638.5117
1864,276658.2888
1865,346720.8682
1866,351046.0322
1867,237663.5436
1868,302353.3045
1869,218236.7563
1870,235123.3345
1871,259660.6065
1872,184778.4904
1873,227873.6707
1874,131626.3525
1875,197467.8077
1876,182756.6001
1877,217468.1424
1878,211717.947
1879,130359.7941
1880,124127.7277
1881,251532.8446
1882,257466.6902
1883,201101.0007
1884,217348.6754
1885,246816.4271
1886,284888.6949
1887,230985.7367
1888,273181.4685
1889,172205.604
1890,90889.42215
1891,130151.6944
1892,78347.84264
1893,142236.0304
1894,103311.7325
1895,130339.5751
1896,122972.4408
1897,95152.23645
1898,112502.9282
1899,157905.6102
1900,144491.639
1901,132987.7692
1902,136905.9525
1903,191187.6782
1904,114323.2709
1905,176596.3576
1906,127186.8301
1907,208356.73
1908,112020.3372
1909,149323.3904
1910,129090.8342
1911,195928.475
1912,282787.8029
1913,147881.4997
1914,59607.66591
1915,302037.7454
1916,17072.1855
1917,252987.7217
1918,133257.0636
1919,178798.3917
1920,152604.6475
1921,364012.4083
1922,328169.4921
1923,235043.8336
1924,184917.4649
1925,210335.3871
1926,369006.0909
1927,132506.249
1928,145433.4372
1929,128279.6835
1930,141824.1929
1931,135208.1134
1932,140458.5601
1933,170541.6127
1934,164257.5982
1935,163317.0622
1936,187008.798
1937,174476.2557
1938,179977.274
1939,224028.9448
1940,188273.0356
1941,163040.7103
1942,188168.6633
1943,188704.2014
1944,315111.9042
1945,351817.513
1946,127622.3056
1947,281132.0291
1948,164153.0981
1949,260658.2263
1950,202779.541
1951,264947.2714
1952,236975.4668
1953,181695.3873
1954,193803.5667
1955,127358.9916
1956,314696.3127
1957,151306.3572
1958,286704.112
1959,146234.35
1960,105974.0221
1961,114060.138
1962,100733.5176
1963,115130.1272
1964,102307.4519
1965,140614.8237
1966,144606.2704
1967,280936.258
1968,377063.5752
1969,359454.2132
1970,355719.6527
1971,417650.2459
1972,345674.8546
1973,285004.6183
1974,318344.1545
1975,438347.4651
1976,262622.2011
1977,337895.247
1978,311499.7794
1979,299281.236
1980,179144.1311
1981,330737.5588
1982,200716.8979
1983,189208.6157
1984,187298.3857
1985,223431.0909
1986,211966.5365
1987,195007.14
1988,176812.2569
1989,204571.8519
1990,218379.2836
1991,211555.3665
1992,236902.6778
1993,186159.4514
1994,244970.7962
1995,176449.8912
1996,269165.3484
1997,311291.2288
1998,295785.8792
1999,252661.3644
2000,301784.3316
2001,268516.7036
2002,250813.7971
2003,259226.6348
2004,274735.4931
2005,236945.8567
2006,212638.7896
2007,250491.6947
2008,217194.1635
2009,196565.7001
2010,212914.1595
2011,142204.396
2012,183864.34
2013,182543.6374
2014,197705.3335
2015,223506.0373
2016,193604.3237
2017,208497.7969
2018,102556.4882
2019,127496.2018
2020,79220.07632
2021,96885.12296
2022,177604.2096
2023,147249.0556
2024,271966.0748
2025,315470.8237
2026,171507.3585
2027,150188.4074
2028,157664.332
2029,162397.0994
2030,266564.0459
2031,245569.4875
2032,267884.4094
2033,263751.8605
2034,176081.9108
2035,196826.246
2036,210748.5786
2037,214551.45
2038,310045.4944
2039,206102.1462
2040,333610.5392
2041,299577.0587
2042,200982.6064
2043,179018.7634
2044,178714.4238
2045,203464.1702
2046,130732.2288
2047,140604.6305
2048,134245.6353
2049,130254.2127
2050,187846.8263
2051,110379.9643
2052,113081.8837
2053,141335.2513
2054,78191.42637
2055,182993.5525
2056,140474.9436
2057,107653.5669
2058,212746.3069
2059,117218.4553
2060,177550.7297
2061,184774.1184
2062,115986.8823
2063,117031.6887
2064,122698.1192
2065,118685.4651
2066,173921.9354
2067,114060.9513
2068,136039.3692
2069,86106.13882
2070,111250.2103
2071,83022.07264
2072,143327.5278
2073,133266.3219
2074,174158.5077
2075,145812.2679
2076,124716.1674
2077,133564.4258
2078,106956.0217
2079,141680.0977
2080,114557.9461
2081,126937.3945
2082,107504.6718
2083,148959.7374
2084,98538.96961
2085,106182.8736
2086,115304.0377
2087,129603.7592
2088,97960.90068
2089,85933.73389
2090,140641.2693
2091,58370.42776
2092,126051.1619
2093,176297.0356
2094,128479.0904
2095,115938.8095
2096,86345.36077
2097,117534.277
2098,148015.7725
2099,18189.94898
2100,60963.22553
2101,109472.9099
2102,142944.4127
2103,90489.8058
2104,140135.8207
2105,156260.4199
2106,56592.48777
2107,204278.2171
2108,126286.5496
2109,100605.7997
2110,124450.6459
2111,174808.3703
2112,131655.842
2113,127564.6619
2114,131047.5786
2115,165008.0066
2116,103270.5921
2117,145365.6849
2118,117296.6596
2119,101904.2111
2120,103510.8797
2121,73067.78866
2122,92612.45305
2123,78086.96708
2124,175267.2708
2125,144512.6701
2126,149872.3376
2127,168076.3468
2128,157820.8243
2129,88033.23537
2130,127879.3179
2131,107505.5577
2132,117938.3326
2133,125579.0827
2134,113067.8813
2135,117299.8406
2136,45646.84991
2137,102580.5729
2138,144739.281
2139,139229.146
2140,135234.058
2141,150475.6567
2142,118863.941
2143,137095.0945
2144,89371.49863
2145,130783.5805
2146,170825.9027
2147,132126.1663
2148,138137.7175
2149,163458.4854
2150,206635.9269
2151,121369.3979
2152,174032.0003
2153,202772.2027
2154,107538.5732
2155,144309.5546
2156,273638.2832
2157,235837.39
2158,237989.5867
2159,228279.5476
2160,187078.8994
2161,256464.4986
2162,364270.2153
2163,359373.7497
2164,239712.265
2165,194141.4139
2166,147154.7943
2167,216375.0167
2168,193251.3021
2169,206702.6816
2170,221490.3801
2171,160320.9484
2172,128838.3919
2173,164658.8953
2174,231326.2626
2175,276148.6198
2176,298338.983
2177,239266.2398
2178,227461.4099
2179,149996.8444
2180,203036.1172
2181,208360.0393
2182,232318.3207
2183,204897.5592
2184,118636.67
2185,131507.8019
2186,149333.0572
2187,149999.5325
2188,160780.0046
2189,328232.2913
2190,56927.57929
2191,55542.95946
2192,57710.22214
2193,118350.7876
2194,85848.81179
2195,106775.3592
2196,111233.6949
2197,112917.2798
2198,154779.7601
2199,150849.6865
2200,124365.2507
2201,144442.2293
2202,209306.1331
2203,120551.2287
2204,148283.5969
2205,106634.7303
2206,132767.6262
2207,176537.4965
2208,218863.4543
2209,190361.6237
2210,124849.7411
2211,118589.9664
2212,135911.89
2213,103880.5131
2214,157124.6601
2215,96732.4675
2216,148250.0509
2217,44546.46249
2218,92123.25023
2219,82224.29555
2220,55669.44298
2221,302394.9909
2222,274608.7564
2223,297589.1618
2224,218556.0088
2225,122269.3096
2226,184004.7576
2227,220162.9083
2228,274881.5831
2229,235155.7641
2230,141135.9622
2231,222100.946
2232,171938.8692
2233,204775.5286
2234,257787.1742
2235,242126.9188
2236,248916.8237
2237,318183.0414
2238,191391.3204
2239,121585.9303
2240,165767.0014
2241,140790.819
2242,119776.1136
2243,125269.3762
2244,99470.13368
2245,88769.84008
2246,143840.5627
2247,109346.2552
2248,118543.5305
2249,117860.4384
2250,123509.5423
2251,102751.4306
2252,179483.9737
2253,142709.5099
2254,169250.4258
2255,178435.8183
2256,195987.863
2257,202776.6687
2258,167711.1956
2259,170646.7168
2260,108058.1671
2261,184108.9597
2262,201788.5672
2263,333253.8451
2264,411919.9081
2265,143512.634
2266,265489.5921
2267,336004.2879
2268,367778.899
2269,148373.7981
2270,204978.8484
2271,225846.5996
2272,234525.8751
2273,174034.3031
2274,177389.6924
2275,144476.6322
2276,202770.9277
2277,180264.4963
2278,145052.1815
2279,122994.8006
2280,106353.2739
2281,170002.6732
2282,180799.7615
2283,116266.5222
2284,128584.2148
2285,145254.5938
2286,111254.3312
2287,356592.6119
2288,272466.9571
2289,296384.3681
2290,391057.9785
2291,308394.1238
2292,386031.338
2293,411817.5496
2294,347762.6542
2295,425586.2124
2296,240845.8013
2297,333974.0318
2298,335248.9219
2299,335420.5745
2300,301972.1124
2301,309121.5734
2302,243520.3797
2303,233366.4362
2304,233649.7837
2305,202799.6107
2306,202631.3626
2307,205112.1394
2308,217520.6093
2309,294019.2427
2310,190102.7879
2311,207263.8823
2312,187123.1506
2313,182522.2989
2314,191010.0944
2315,182552.4041
2316,204456.055
2317,195624.7636
2318,198699.5725
2319,197290.8947
2320,189636.1656
2321,233249.8502
2322,199847.2914
2323,193814.799
2324,179461.6385
2325,221570.6091
2326,184069.0191
2327,207809.1191
2328,229617.4036
2329,177886.7252
2330,177127.3112
2331,310170.9606
2332,354985.7873
2333,293291.9501
2334,251586.2469
2335,270800.932
2336,299260.6151
2337,201238.7007
2338,249425.0392
2339,223252.0708
2340,389302.4359
2341,204826.6462
2342,240135.3609
2343,227305.2986
2344,229698.1667
2345,232332.6464
2346,206596.311
2347,193633.6436
2348,240686.314
2349,172055.7123
2350,294170.0859
2351,264056.6752
2352,251755.8216
2353,247460.8909
2354,128455.0353
2355,159591.8098
2356,164874.588
2357,200661.7221
2358,205635.3221
2359,111673.7107
2360,111900.4153
2361,136392.0388
2362,266551.8976
2363,155982.0648
2364,179099.3853
2365,216306.6458
2366,180372.85
2367,212012.9286
2368,210147.5624
2369,205149.732
2370,153604.6597
2371,170890.3543
2372,193901.05
2373,274865.442
2374,289972.9277
2375,223853.8037
2376,295553.3375
2377,308975.0699
2378,133706.6392
2379,220773.9783
2380,159571.8378
2381,168701.1498
2382,211698.9258
2383,202167.2055
2384,242130.0294
2385,152868.2511
2386,124601.4395
2387,129374.0899
2388,105078.3783
2389,113167.0657
2390,133755.5018
2391,126222.4898
2392,102072.2452
2393,160813.4006
2394,129038.9436
2395,200617.2427
2396,139253.7483
2397,222005.5525
2398,123880.4765
2399,84478.2857
2400,55661.11251
2401,117423.5241
2402,127659.8029
2403,133830.5976
2404,142550.0789
2405,155050.2838
2406,139155.5395
2407,126108.0006
2408,148108.0319
2409,99737.36471
2410,180284.9044
2411,102818.1949
2412,157924.7969
2413,115219.6447
2414,163617.8123
2415,132965.5652
2416,131516.4538
2417,122528.1364
2418,121689.3158
2419,124983.7335
2420,106395.0676
2421,127193.2437
2422,103344.3391
2423,131037.2
2424,119775.9094
2425,214315.3337
2426,113573.5118
2427,143029.3166
2428,183314.0741
2429,90289.17621
2430,130105.9873
2431,96676.03538
2432,128995.9798
2433,134482.0599
2434,121456.7509
2435,136307.7846
2436,98450.96261
2437,95521.56757
2438,105161.2797
2439,110962.3591
2440,133399.715
2441,138248.8015
2442,91280.23829
2443,137045.3941
2444,120793.4314
2445,99185.22598
2446,133916.9005
2447,206584.3211
2448,127140.2723
2449,118944.2564
2450,170980.6718
2451,124829.6202
2452,202277.4062
2453,92650.40129
2454,102121.3642
2455,101086.7943
2456,164129.7915
2457,117032.2782
2458,120616.4559
2459,104590.6754
2460,137319.0876
2461,120083.2325
2462,124053.6875
2463,132813.7397
2464,176898.1314
2465,137863.3046
2466,127420.7303
2467,152039.5258
2468,79701.4156
2469,77890.03293
2470,189244.1096
2471,216581.5222
2472,178190.0529
2473,102596.3811
2474,59489.99038
2475,208409.3118
2476,89309.25381
2477,102507.8222
2478,145050.3687
2479,100214.8623
2480,132772.0603
2481,123647.5766
2482,111462.7875
2483,96097.10826
2484,118780.2987
2485,122071.1904
2486,120221.2712
2487,193608.2878
2488,162888.7436
2489,158415.7986
2490,126332.5692
2491,112994.284
2492,182125.9879
2493,159226.1362
2494,155536.3701
2495,95294.37807
2496,245888.8014
2497,167595.5639
2498,91164.58164
2499,81376.51648
2500,108788.8061
2501,148508.1445
2502,143349.1488
2503,112215.842
2504,165943.1432
2505,224377.3458
2506,265591.1219
2507,277389.4669
2508,266547.9334
2509,223401.0924
2510,215587.4521
2511,188845.6168
2512,215980.7985
2513,232861.84
2514,257678.6489
2515,139047.8168
2516,172191.3349
2517,136794.3107
2518,137496.1189
2519,230192.9283
2520,210988.8413
2521,199691.0487
2522,224864.0072
2523,123348.0653
2524,132516.8512
2525,130848.4646
2526,146569.2747
2527,121020.0537
2528,114659.6905
2529,144576.7151
2530,129258.2724
2531,245744.1004
2532,223183.5523
2533,211056.1525
2534,244206.625
2535,285804.4362
2536,231941.0289
2537,235088.0193
2538,190279.9913
2539,208408.1151
2540,182368.4107
2541,191228.5006
2542,171672.191
2543,110921.1737
2544,117252.3389
2545,129956.0696
2546,136171.0605
2547,143584.1299
2548,163776.0085
2549,150090.5358
2550,647154.1892
2551,148176.241
2552,140589.3698
2553,66317.19504
2554,74373.4905
2555,101319.567
2556,82150.62453
2557,95072.46785
2558,140671.0464
2559,124817.7334
2560,124763.0844
2561,136063.0914
2562,130123.0409
2563,132771.5891
2564,186852.3135
2565,113069.1625
2566,121562.2359
2567,103891.1574
2568,179826.8671
2569,186281.6837
2570,124375.1462
2571,171933.6568
2572,158368.9546
2573,207287.9365
2574,289492.1338
2575,146917.321
2576,128831.9011
2577,147572.7828
2578,88928.27319
2579,12437.65968
2580,91099.90309
2581,109120.0695
2582,144224.7654
2583,261748.8066
2584,178549.9011
2585,191711.091
2586,232205.7427
2587,200353.6777
2588,148658.9198
2589,155751.6583
2590,221037.8346
2591,261183.805
2592,212738.5961
2593,257292.9739
2594,193262.5163
2595,230423.2654
2596,306482.7858
2597,196832.8591
2598,264004.7072
2599,330846.8808
2600,164889.9795
2601,147369.8935
2602,66453.29632
2603,84023.89705
2604,67898.81622
2605,59004.61504
2606,150168.2387
2607,205227.6739
2608,209306.2152
2609,166466.0566
2610,113386.5136
2611,128275.7859
2612,160471.2647
2613,130471.9388
2614,114594.2872
2615,160256.2761
2616,155042.659
2617,204513.5214
2618,233255.9773
2619,202368.7256
2620,169149.3643
2621,168704.0051
2622,179837.0112
2623,233286.7822
2624,273394.647
2625,257327.7596
2626,169817.1731
2627,159840.9798
2628,378528.148
2629,425845.5175
2630,310757.0029
2631,416649.3209
2632,358611.7422
2633,264295.0071
2634,368865.9455
2635,162221.336
2636,179089.2362
2637,213083.3975
2638,248714.7856
2639,186313.9447
2640,152133.6799
2641,89134.4633
2642,190099.9778
2643,112454.61
2644,111562.997
2645,108147.2258
2646,98953.61293
2647,114396.1658
2648,142831.375
2649,142853.4449
2650,126295.6295
2651,134258.1757
2652,361366.3256
2653,243994.0305
2654,253186.7364
2655,364239.0389
2656,304626.6607
2657,348715.1444
2658,297462.6232
2659,290881.1045
2660,325690.7995
2661,328527.5456
2662,350859.0153
2663,257920.0902
2664,283123.131
2665,320085.9525
2666,282563.0742
2667,178430.6086
2668,192686.3844
2669,192336.343
2670,275350.2411
2671,192853.9614
2672,194269.7994
2673,207491.8885
2674,198950.4974
2675,170122.6832
2676,209629.2232
2677,191561.3681
2678,258685.6574
2679,254488.6491
2680,267397.2935
2681,391475.7593
2682,297933.7166
2683,428390.5556
2684,294028.1479
2685,307766.303
2686,247407.5564
2687,284888.5316
2688,215367.7755
2689,204227.6039
2690,357657.9106
2691,189685.6789
2692,131535.263
2693,209042.8937
2694,142262.1508
2695,203133.1504
2696,192841.2915
2697,178495.1948
2698,214860.6224
2699,177489.6304
2700,157486.6686
2701,159523.114
2702,101194.8894
2703,145237.0732
2704,127135.6194
2705,108766.0436
2706,100429.1593
2707,119677.2671
2708,120355.9366
2709,99374.40677
2710,117760.3305
2711,268687.8537
2712,337531.897
2713,165438.6408
2714,153272.666
2715,173483.46
2716,145879.3465
2717,188350.1168
2718,217073.282
2719,132807.1198
2720,185093.2871
2721,124361.706
2722,179191.6909
2723,156101.3563
2724,116969.0629
2725,120678.1899
2726,125711.637
2727,127162.7824
2728,163976.817
2729,131609.8735
2730,130299.227
2731,122414.7532
2732,113158.7421
2733,144396.9382
2734,141045.0518
2735,133243.7921
2736,122238.3758
2737,106234.973
2738,125327.4723
2739,142907.0233
2740,133811.099
2741,150553.3787
2742,166109.7637
2743,142453.9407
2744,155417.1461
2745,137882.6205
2746,116296.8565
2747,180218.7385
2748,117867.3186
2749,124775.6637
2750,101688.5525
2751,119509.2761
2752,193450.7971
2753,128869.6334
2754,180830.5364
2755,135653.9619
2756,76211.63691
2757,63254.06201
2758,102778.0634
2759,153564.8044
2760,127238.1171
2761,141346.2206
2762,128408.5369
2763,188171.1092
2764,175936.5359
2765,253875.5497
2766,123004.9917
2767,62429.70017
2768,99421.16141
2769,122919.9607
2770,151869.4195
2771,101854.0344
2772,84828.78735
2773,182058.9353
2774,151900.7341
2775,134407.8061
2776,155436.9087
2777,149726.6637
2778,132740.3496
2779,129281.1004
2780,97523.6158
2781,92866.10366
2782,84702.6314
2783,92479.79883
2784,103991.0498
2785,141730.3186
2786,61855.30766
2787,144985.5531
2788,72929.98782
2789,173696.1798
2790,84478.42656
2791,107454.1931
2792,79658.23848
2793,144221.269
2794,75331.89563
2795,122369.4457
2796,87174.7702
2797,216940.4441
2798,132019.2348
2799,146572.4025
2800,64862.97386
2801,109157.3418
2802,126237.9963
2803,159509.0839
2804,133253.0138
2805,106235.2877
2806,76854.31767
2807,159408.0725
2808,155285.476
2809,126739.0847
2810,109180.5398
2811,157309.7053
2812,154235.1074
2813,155645.1632
2814,145262.5532
2815,106318.9658
2816,231037.321
2817,145739.2718
2818,127090.3633
2819,178642.2491
2820,133461.6529
2821,94424.49026
2822,190359.9679
2823,304097.3561
2824,155047.0155
2825,163417.5064
2826,139559.0225
2827,140888.1172
2828,247171.1786
2829,219620.2542
2830,218981.9935
2831,194059.8886
2832,236318.797
2833,297976.2085
2834,218566.155
2835,217049.4276
2836,218642.1475
2837,157942.0573
2838,135840.5623
2839,183076.204
2840,193611.8474
2841,212640.9546
2842,227547.0366
2843,165964.7467
2844,177089.3056
2845,112068.5659
2846,219454.6161
2847,190669.8976
2848,223863.5772
2849,209791.4305
2850,283797.8782
2851,227930.6928
2852,232233.0926
2853,239216.6861
2854,159979.4639
2855,208993.4
2856,208434.8016
2857,209232.2985
2858,215856.155
2859,95037.56684
2860,133609.7101
2861,127437.3731
2862,205279.9625
2863,141984.2191
2864,251553.3548
2865,132795.4007
2866,168505.9765
2867,104343.4566
2868,114435.6604
2869,90315.47603
2870,106491.0327
2871,48127.99069
2872,16299.22234
2873,94974.20399
2874,170581.06
2875,102519.4769
2876,173711.1258
2877,130610.4243
2878,147972.4762
2879,125733.1133
2880,121380.0038
2881,121730.1322
2882,157970.0074
2883,184975.7681
2884,181924.0689
2885,161860.7988
2886,210673.9851
2887,103469.6217
2888,141343.102
2889,44109.15772
2890,85529.02893
2891,150877.674
2892,28393.04426
2893,76567.93352
2894,27106.3828
2895,309019.6478
2896,269991.5231
2897,225051.416
2898,147459.241
2899,232086.5493
2900,145329.0267
2901,218739.8748
2902,212738.9743
2903,316696.4433
2904,334720.9338
2905,72903.90004
2906,198453.9914
2907,110944.3018
2908,111454.4979
2909,144139.3062
2910,63998.75908
2911,66442.60601
2912,140967.1699
2913,62816.2567
2914,56883.02618
2915,66761.69098
2916,60712.16598
2917,142922.3232
2918,110132.5746
2919,230227.7861
